x,y
418.85274998630825,-359.6595412756452
419.85922251884864,-359.49397243445446
420.8656949367683,-359.32840289649505
421.87216727306753,-359.16283286238576
422.8786395512346,-358.9972624748951
423.8851117879823,-358.8316918356254
424.8915839952256,-358.66612101687736
425.89805618141264,-358.50055007010974
426.9045283525633,-358.33497903194245
427.9110005129647,-358.1694079284342
428.91747266566864,-358.0038367781303
429.9239448128456,-357.83826559422937
430.93041695604086,-357.6726943861217
431.93688909635307,-357.5071231604915
432.943361234565,-357.3415519220957
433.9498333712341,-357.17598067431925
434.95630550675605,-357.0104094195715
435.96277764141297,-356.84483815956565
436.9692497754058,-356.6792668955225
437.97572190887735,-356.51369562830996
438.98219404196357,-356.3481243585402
439.9886661747389,-356.18255308665294
440.9951383071474,-356.01698181297866
442.0016104392255,-355.8514105377397
443.00808257103165,-355.6858392610892
444.014554702725,-355.5202679831172
445.0210268343011,-355.35469670390677
446.0274989656133,-355.18912542354053
